id	aminer_id	title 
19739	62b27e09-d027-4a6d-987d-7211070d729a	Next-generation E-health communication infrastructure using converged super-broadband optical and wireless access system	
19740	3277f736-6c5f-4d6b-8c06-47f2e8bd3de4	Spectrally Efficient 60-GHz xy-MIMO Data Transport over a Radio-Over-Fiber System for Gigabit Wireless Local Area Networks	
19741	2c60cff7-deb3-46a9-bcb9-b00675de8c1e	Enabling Technologies for Next-Generation Optical Packet-Switching Networks	
19742	f61fa7e2-5ae2-442a-bd87-c1ff7b36b907	Development of a semi-implicit fluid modeling code using finite-volume method based on Cartesian grids	
19743	f992cb43-11e2-4512-995e-bb7885dd4a9d	A parallel hybrid numerical algorithm for simulating gas flow and gas discharge of an atmospheric-pressure plasma jet	
19744	d06066fe-6215-4f2c-9b7a-91cbe7b2ecf7	Development of an improved spatial reconstruction technique for the HLL method and its applications	
19745	31ee3d24-faa2-4ad9-babe-43fbb22f6c58	Development of a parallel semi-implicit two-dimensional plasma fluid modeling code using finite-volume method	
19746	9d07d81e-23ab-4af7-8502-ee32a3ecf8df	Development of a parallel implicit solver of fluid modeling equations for gas discharges	
19747	9338933d-0d2a-47ca-a399-26eb3ad560c0	Development of a Parallelized 3D Electrostatic PIC-FEM Code and Its Applications	
19748	8991bb60-5200-4757-9a53-e7e03bc6bfc8	Development of a parallel Poisson's equation solver with adaptive mesh refinement and its application in field emission prediction	
19749	5a76ff98-9895-408a-9ddb-465ff11af856	One-dimensional simulation of nitrogen dielectric barrier discharge driven by a quasi-pulsed power source and its comparison with experiments	
19750	4109cbb5-1656-4ae5-9473-37cd53b531df	A new paradigm for solving plasma fluid modeling equations	
19751	38a0fbaf-7fcd-4929-8459-c3fb1e619a9d	Effect of plasma chemistry on the simulation of helium atmospheric-pressure plasmas	
19752	1a474bed-4916-40ad-8c55-494721d21257	Applying the Extended Classifier System to Trade Interest Rate Futures Based on Technical Analysis	
19753	dc592c71-3ccd-43e2-bb25-2f7a9f840ddb	Concepts to real world implementation via service learning	
19754	31ee56c5-0240-4a77-86d5-9ea622fe4769	Brainstorming How to Use Lego Mindstorms EV3 in the Classroom (Abstract Only)	
19755	996a9400-1bc8-497b-8115-934e4dce3185	Using the new lego MindStorms EV3 robotics platform in CS courses (abstract only)	
19756	31ee67f0-70f0-4156-acdf-71036d5ce7a3	Smart homes and their users: a systematic analysis and key challenges	
19757	afa71876-8658-4d0e-afdf-88f6b84b990a	A new terminal converging adaptive control for 6-degree-of-freedom parallel robotic manipulators with bounded control inputs	
19758	f40d6bca-5a96-496d-b579-770a88522bf9	An enhanced linear Kalman filter (EnLKF) algorithm for parameter estimation of nonlinear rational models	
19759	6eeff08b-65e8-4013-8714-3abbf47c73d2	New evaluation function for the oil recovery and carbon sequestration of CO2-EOR project	
19760	a244ca3f-b70d-4661-83c7-ca7d75c20285	Full-order multi-input/multi-output terminal sliding mode control for robotic manipulators	
19761	4c88be43-067f-4cb8-a3e0-90256ad366ad	A framework of terminal sliding mode for force/position control of constrained manipulators	
19762	7df93352-5e33-47ca-9bf9-dc6eaf75b2c5	Modelling and evaluating CCUS: a survey	
19763	f2b89a4c-fe13-4996-b976-5c7f7aff3959	Simultaneous perturbation stochastic approximation based scaling factor tuning for 3-D fuzzy logic controller	
19764	d1373ebc-af48-4686-a86e-a632a9d7b55e	Adaptive motion/force control of constrained manipulators using a new fast terminal sliding mode	
19765	6bf210b4-aec1-43d0-9ae6-7199be5a56fe	fully adaptive feedforward decentralized control for 6-degree-of-freedom parallel robot	
19766	1afd8dc3-698c-418e-9aa0-567fae43c65b	Adaptive synchronised tracking control for multiple robotic manipulators with uncertain kinematics and dynamics	
19767	f78a98ff-200c-4e61-bbe3-3b75457e2ab3	Adaptive structure radial basis function network model for processes with operating region migration	
19768	ec58c584-24a5-4170-89bb-253f00ec7ed3	An engineering-economic model for CO2 pipeline transportation in China	
19769	e2da9825-0c8c-4fe8-bfa5-600f44945db3	A new terminal sliding mode control for robotic manipulators	
19770	bbd86f04-83c2-43a2-8a87-1f28405e75ee	Robust control for robotic manipulators with non-smooth strategy	
19771	ae412cd5-9fa2-4c15-87c9-e9c8df23811d	Finite time position synchronised control for parallel manipulators using fast terminal sliding mode	
19772	acdbde56-7812-477a-ab64-90c9ab61b1bd	Neural networked based synchronized control for multiple robotic manipulators	
19773	811dbccc-f5f1-483c-a4d7-a2a30f83e66b	Review of rational total nonlinear dynamic system modelling, identification, and control	
19774	7582cc45-4396-4828-b15e-e827344c874f	Position synchronised control of multiple robotic manipulators based on integral sliding mode	
19775	5ebd7d2a-0b25-4fc1-91d6-d76cdaab935d	Synchronized control with neuro-agents for leader-follower based multiple robotic manipulators	
19776	3fdad683-f200-4bdf-9419-3a25f4813aab	A finite-time approach to formation control of multiple mobile robots with terminal sliding mode	
19777	31eeb590-bda5-486a-afc0-2f01d38c446b	A framework of neural networks based consensus control for multiple robotic manipulators	
19778	31eebffe-2c9c-49e4-a18d-e97c43e96a05	Fast, Accurate Defense for Homeland Security: Bringing High-Performance Computing to First Responders	
19779	919edac8-de08-4fe1-8560-7ccecaf8e8a6	Dynamic Reliability Models for Software Using Time-Dependent Covariates	
19780	74b8641d-b0ed-4d2b-8183-0681336eb47b	Bispectral-based methods for clustering time series	
19781	5348fef5-615e-4d5f-8370-65991ede8ddd	Maximum likelihood estimation in vector long memory processes via EM algorithm	
19782	31ef02fb-3b08-4d24-a10a-517dd2f1a590	NHPP models with Markov switching for software reliability	
19783	31ef1432-4d8b-48c2-9438-88caf0ed0a49	Event Recognition on News Stories and Semi-Automatic Population of an Ontology	
19784	31ef14a9-e8bb-4b0b-9020-bd77e4091415	Skeletal structure of PERT and CPA computer programs	
19785	31ef304b-0825-479d-88a7-7caaef93cb80	A Trefftz-based numerical modelling framework for Helmholtz problems with complex multiple-scatterer configurations	
19786	24976aac-eb4a-4726-8638-bcb758e9c45b	Spline-based boundaries: A first step towards generic geometric domain descriptions for efficient mid-frequency acoustic analysis using the Wave Based Method	
19787	d59616b2-9748-4dfe-8d74-6ccadc62c773	Coupling of Boundary Element and Wave Based Methods for the efficient solution of complex multiple scattering problems	
19788	60624c8c-74a8-4edb-a41b-c9799d99212a	Design of a flapping wing micro air vehicle, based on the Rufous Hummingbird	
19789	44dfa62a-dc7b-4b8a-83e7-7bc4b7633d4c	Modified micro-macro thermo-mechanical modelling of ceramic ball grid array packages	
19790	ddc9cd86-a146-46fb-8eb2-0b01ec307c52	Analysis of microbump induced stress effects in 3D stacked IC technologies	
19791	b853533b-992b-4644-9c68-c21d8b7e2f12	Improved human-computer interaction for mechanical systems design through augmented strain/stress visualisation	
19792	df818c36-2006-4fc8-b798-868febc88436	A wave based method to predict the absorption, reflection and transmission coefficient of two-dimensional rigid frame porous structures with periodic inclusions	
19793	69998553-a7c1-410d-aec9-901f3f9dc89b	Optimal Runge-Kutta schemes for discontinuous Galerkin space discretizations applied to wave propagation problems	
19794	3e592fb1-9d14-4217-809c-937e84cab59c	Preview control of a constrained hydraulic active suspension system	
19795	d1008168-ace2-4c98-b214-da67183e0807	CFL Conditions for Runge-Kutta discontinuous Galerkin methods on triangular grids	
19796	94581236-8504-425c-b94f-61612268e146	A multi-domain Fourier pseudospectral time-domain method for the linearized Euler equations	
19797	71af0d85-a43d-4113-98fa-77ecd187ce62	Parametric dominant pole algorithm for parametric model order reduction	
19798	b25db221-a2a1-4458-8180-0b86a06f4395	Evaluating client satisfaction: a quantitative approach	
19799	31ef3586-bb09-4a3e-8b67-8ada2012fd1b	Why informal information technology management models do not work	
19800	9e55cf94-8769-4baa-8b7e-dc405bf6719b	A crash avoidance system based upon the cockroach escape response circuit	
19801	701aa9b2-2f5b-4a46-9e9e-850bc0640cb0	A reflexive vehicle control architecture based on a neural model of the cockroach escape response	
19802	5453fc2a-0248-483e-aa9e-22129cc91def	Optimal Path Programming of the Stewart Platform Manipulator Using the Boltzmann–Hamel–d'Alembert Dynamics Formulation Model	
19803	54f50789-ddde-4360-bdba-8cde87b9639c	Optimal Configuration of a Parallel Kinematic Manipulator for the Maximum Dynamic Load-Carrying Capacity	
19804	31ef3f2b-00df-472d-9e72-062392de7b80	On Climbing Winding Stairs in an Open Mode for a New Robotic Wheelchair	
19805	31ef9f79-f873-46c3-9802-93414213252d	Standard costing in Japanese firms: Reexamination of its significance in the new manufacturing environment	
19806	ffd7829d-8825-49a7-9986-4ba380618c02	Latest trends and issues in the ASP service market	
19807	5bb2a248-ddef-4f6a-b124-b5612bdba466	Predicting user-cell association in cellular networks from tracked data	
19808	ed583cc3-4526-477b-b05d-a6d93687c13a	Performance study of active tracking in a cellular network using a modular signaling platform	
19809	c3f2cb9a-d659-42e2-b223-dad2b8c7434d	Energy consumption comparison between macro-micro and public femto deployment in a plausible LTE network	
19810	31efa4b6-4a53-4904-b558-aefceb85d33e	Active GSM cell-id tracking: \Where Did You Disappear?\	
19811	a1d41894-166b-4337-a572-2d5307dfb97b	Can active tracking of inroamer location optimise a live GSM network	
19812	c98eb3da-8399-4f86-8286-165225154dc2	Coastal and marine habitat mapping for the straits of Malacca using spot and Landsat data	
19813	31efa518-1153-4524-8c4d-9b3b757f755c	Ambidextrous Socialization: Exercising Control in Social Media Environment	
19814	a4e2797f-c6d2-4f01-a31e-1e331596794f	Searching and Generating Authoring Information: A Hybrid Approach	
19815	31efda67-46b5-4f1c-8c9c-c088ee7ff3c8	Extracting authoring information based on keywords and semantic search	
19816	31efde0d-0818-418c-ab65-cfecf7b35ce0	Combination of Well-Logging Temperature and Thermal Remote Sensing for Characterization of Geothermal Resources in Hokkaido, Northern Japan	
19817	d2c51fdf-8062-4cf6-933c-22d4975ff0d0	Performance optimization in video transmission over ZigBee using Particle Swarm Optimization	
19818	31efe43a-bb68-43fc-a9c0-0d7bd6c7d988	Adaptive scalable rate control over IEEE 802.15.4 using particle swarm optimization	
19819	598eb8ce-ae6c-4f4f-bc66-6b81fa46a88e	Introducing a virtual learning environment and learning objects into higher education courses	
19820	fee4190f-5af3-476f-b247-cc477adeb31d	PDSDN: A Policy-Driven SDN Controller Improving Scheme for Multi-tenant Cloud Datacenter Environments	
19821	edccdc9c-25a4-46db-8b7b-9f98fae3b5d1	A network traffic awareness architecture for universal redundancy elimination	
19822	81231c4f-37f9-4fd7-a7a3-6b7c9933e9ab	Large-Scale Hierarchical Text Classification Based on Path Semantic Information	
19823	6728e57d-6ed2-48e5-97fb-df8039ffa8c9	Topic discovery based on dual EM merging	
19824	feb74e82-2e50-4d13-81d4-2e83457f762a	Semantic multi-grain mixture topic model for text analysis	
19825	a5d26653-0332-4c4e-91ac-bd42fda322c0	Tag tree template for Web information and schema extraction	
19826	a88b9aff-bf0d-4e13-86b2-933b784e7102	Predictive Model for Internet Public Opinion	
19827	8ffdf38d-7a8d-4f4e-a762-e6d436a6ccc0	Multi-grain hierarchical topic extraction algorithm for text mining	
19828	74918e68-e961-4251-bee3-e9a114983493	Multi-document Chinese name disambiguation based on Latent Semantic Analysis	
19829	4c2d99d5-dad9-4811-afbe-c447d05a8043	A framework for WWW user activity analysis based on user interest	
19830	3e4d6390-5c06-42ac-b9cb-a24bdfcf2c0f	Topics modeling based on selective Zipf distribution	
19831	31f0061c-4397-40ed-a254-1e0f2e8ccc34	A new distance measure for hidden Markov models	
19832	31f0418f-e4a6-42e4-a543-0f29d2d5b5d4	Extremely small differential non-linearity in a DMOS capacitor based cyclic ADC for CMOS image sensors	
19833	31f0d7d5-edea-4728-9e79-3de315300827	A Case Study on the Implementation of the 3C Collaboration Model in Virtual Environments	
19834	3d5dacc9-caed-4d8a-817b-57ac7c9ccb2a	A System for Integrated Visualization in Oil Exploration and Production	
19835	31f0f012-e2a8-41c4-a105-c0d798192167	Applicability of sub graph centrality to improve data accessibility among peers in MANETs	
19836	b71d5fcd-0a7e-4db8-8d72-8361d20a8f60	Concurrent Multi-Band Low-Noise Amplifier	
19837	e1e12a3f-7459-42f2-87fd-cd6ab030effd	Trust-based backpressure routing in wireless sensor networks	
19838	d8e0807e-316a-4750-bf94-fe2c1d4c46d3	Regression-based trust model for mobile ad hoc networks	
19839	52bfda2d-d2a4-4cfe-8961-841f48215c2d	Implementation of data privacy between nodes using AES in wireless ad hoc networks	
19840	31f10d52-7cfc-4f07-8a0f-66506edb52c6	Analysis, generation and semantic representation in CONTRAST—a context-based machine translation system	
19841	728c3299-2088-440f-9cf4-1ef2f8cbe7e4	A new electromagnetic particle-in-cell model with adaptive mesh refinement for high-performance parallel computation	
19842	616fe5be-59bc-4464-a3d6-73c777530d41	Electromagnetic particle-in-cell simulations on magnetic reconnection with adaptive mesh refinement	
19843	31f1356a-129c-4de0-8462-c29be1a622a5	Electromagnetic full particle code with adaptive mesh refinement technique: Application to the current sheet evolution	
19844	8716a531-ff3d-4ef4-9b3e-1541962ea84c	A 61-million-person experiment in social influence and political mobilization	
19845	31f1a0ea-336f-4175-a620-d590f828e8af	Yahtzee: An Anonymized Group Level Matching Procedure	
19846	31f1eb6a-1093-4209-913f-3f7450d9a074	Stabilizing route selection in BGP	
19847	d019b75a-e389-42ed-a179-e79a38d6280e	A Study on Classification in Imbalanced and Partially-Labelled Data Streams	
19848	31f21646-7a21-4f94-af12-844300fcdb5d	Hellinger Distance Trees for Imbalanced Streams	
19849	a937716f-b1a3-41af-851d-5a1a4f1deab6	A technique to reduce power consumption for a linear transconductor	
19850	31f29dfa-7f02-4013-86cb-9dbfb2b12c5c	A New Linear Transconductor Combining a Source Coupled Pair with a Transconductor Using Bias-Offset Technique	
19851	31f2fdd3-0175-4c73-a0f3-33ff28714dde	Prefrontal pathways target excitatory and inhibitory systems in memory-related medial temporal cortices	
19852	5d360ef1-10d2-4e87-a821-7368b4cd5f63	Cross-National Proximity in Online Social Network and Protest Diffusion: An Event History Analysis of Arab Spring.	
19853	3f1c2a42-8250-490c-b13e-3b7b79be0912	Exploring AAPI Identity Online: Political Ideology as a Factor Affecting Identity Work on Reddit.	
19854	fe4927ee-d707-47ce-908f-9b8a477ea53a	Maintaining and creating social infrastructures: Towards a theory of resilience	
19855	7faa96a6-d99a-4a60-a659-59213feaf67b	The Open Community Data Exchange: Advancing Data Sharing and Discovery in Open Online Community Science	
19856	9d3ff3e4-01c2-46e6-a959-c5a78b48639a	Mixed-initiative social media analytics at the World Bank: Observations of citizen sentiment in Twitter data to explore \trust\ of political actors and state institutions and its relationship to social protest	
19857	9219152c-93d4-48b9-a9b7-04e100c917ca	Democracy.com: A Tale of Political Blogs and Content	
19858	d123e341-132b-4337-a3eb-3e35571fdca9	Examining the Role of \Place\ in Twitter Networks through the Lens of Contentious Politics	
19859	a774902f-661e-4b27-838c-508aab373e6a	The Nature of Knowledge in the Social Media Age: Implications for Knowledge Management Models	
19860	73a2c0d8-e07b-4a23-b620-e0e71203397b	Knowledge and Knowledge Management in the Social Media Age	
19861	4e582002-35e3-497d-bce4-d3f54f4263ec	A vision for information visualization in information science	
19862	31f31621-f25e-42cd-887b-c74df5f724e6	Blogs: spinning a web of virality	
19863	d174295b-1ba8-466d-ae3b-ac5c6a0d8ba6	GESSE: Predicting Drug Side Effects from Drug-Target Relationships.	
19864	6ac96a34-8282-4e19-866a-b7048cdc4507	USE OF DOMAIN KNOWLEDGE FOR DIMENSION REDUCTION - Application to Mining of Drug Side Effects	
19865	5aedb016-9cd1-422b-997e-a62a8e1cb46f	GES Polypharmacology Fingerprints: A Novel Approach for Drug Repositioning	
