id_n	name_s
8627	Ying Zhang
8628	Luyang Li
8629	Longqin Gao
8630	Jiping Zhou
8631	Peter Serdiukov
8632	Laurel Smith Stvan
8633	Dieter Hogrefe
8634	Hong Hai Do
8635	Toralf Kirsten
8636	Erhard Rahm
8637	Isabelle Bichindaritz
8638	Roland Hischier
8639	Vlad C. Coroama
8640	Daniel Schien
8641	Mohammad Ahmadi Achachlouei
8642	Archana Sathaye
8643	Bruce H. Krogh
8644	Tarek Elguebaly
8645	Nizar Bouguila
8646	Bharatratna P. Gaikwad
8647	Ramesh R. Manza
8648	Ganesh R. Manza
8649	Mingqiang Yang
8650	Kidiyo Kpalma
8651	Joseph Ronsin
8652	Xevi Roca
8653	Josep Sarrate
8654	Antonio Huerta
8655	Francesco Buccafurri
8656	Antonello Comi
8657	Gianluca Lax
8658	Domenico Rosaci
8659	Spyros Sioutas
8660	Dimitrios Sofotassios
8661	Kostas Tsichlas
8662	Dimitrios A. Sotiropoulos
8663	Panayiotis M. Vlamos
8664	Aditya K. Ghose
8665	Tony Savarimuthu
8666	Hongzhi Wang
8667	Paul A. Yushkevich
8668	Fred S. Roberts
8669	Barry Tesman
8670	Bruno Ciciani
8671	Vincenzo Grassi
8672	Hao Gui
8673	Mark Roantree
8674	Jürgen Wolff von Gudenberg
8675	Arun Rai
8676	Viswanath Venkatesh
8677	Hillol Bala
8678	Mark O. Lewis
8679	Guanhua He
8680	Shengchao Qin
8681	Wei-Ngan Chin
8682	Florin Craciun
8683	Adeline Nazarenko
8684	Jacques Bouaud
8685	Benoît Habert
8686	Gregor Grambow
8687	Roy Oberhauser
8688	Salvatore Scellato
8689	Cecilia Mascolo
8690	Mirco Musolesi
8691	Vito Latora
8692	Tobias Isenberg
8693	Heike Wehrheim
8694	Zhaoying Zhou
8695	Xing Yang
8696	Jin Zhang
8697	Pavel Piskač
8698	Jiri Novotny
8699	Bing Xue
8700	Mengjie Zhang
8701	Will N. Browne
8702	Pieter Spronck
8703	Ida G. Sprinkhuizen-Kuyper
8704	Eric O. Postma
8705	Georg Peters
8706	Richard Weber
8707	Blaise Hanczar
8708	Michèle Sebag
8709	Víctor Hugo Medina García
8710	José A. Gil Malagón
8711	Dario Liberona
8712	Isabel João
8713	Carlos A. Bana e Costa
8714	José Rui Figueira
8715	A. Chris Bogen
8716	David A. Dampier
8717	Chang-Yong Lee
8718	Seung Kee Han
8719	Peter Leong
8720	Vincent Goh
8721	Richard C. T. Lee
8722	Shaohui Liang
8723	Charles LeDoux
8724	Arun Lakhotia
8725	Lawrence W. Dowdy
8726	Adriana Pietramala
8727	Veronica L. Policicchio
8728	Pasquale Rullo
8729	Phillipa Gill
8730	Martin F. Arlitt
8731	Zongpeng Li
8732	Alejandro Zylberberg
8733	Enrique Calot
8734	Jorge Salvador Ierache
8735	Hernán Merlino
8736	Paola Verónica Britos
8737	Ramón García-Martínez
8738	Sérgio Guerreiro
8739	André Vasconcelos
8740	Dariusz R Augustyn
8741	Lukasz Warchal
8742	Amruth N. Kumar
8743	Ingrid Russell
8744	Michael May
8745	Christine Körner
8746	Dirk Hecker
8747	Martial Pasquier
8748	Urs Hofmann
8749	Felix Mende
8750	Ko-Foa Tchon
8751	Mohammed Khachan
8752	Ricardo Camarero
8753	Merijn Bruijnes
8754	Sjoerd Wapperom
8755	Rieks op den Akker
8756	Dirk Heylen
8757	Gary L. Miller
8758	Steven E. Pav
8759	Noel J. Walkington
8760	K.K. Chin
8761	Philip C. Woodland
8762	Shuichi Ichikawa
8763	H. Chiyama
8764	Kyoko Akabane
8765	Paul Lapides
8766	Ehud Sharlin
8767	A. Schmidt
8768	Hans-Werner Gellersen
8769	Michael Beigl
8770	Tero Harju
8771	Ion Petre
8772	Gary M. Y. Hung
8773	Nigel W. John
8774	Chris Hancock
8775	Takayuki Hoshi
8776	Lars Braun
8777	Tobias Schwalb
8778	Philipp Graf
8779	Michael Hübner
8780	Michael Ullmann
8781	Jürgen Becker
8782	Brigitte Mathiak
8783	Andreas Kupfer
8784	Karl Neumann
8785	Nesa Asoudeh
8786	Yvan Labiche
8787	Muhammad Haseeb
8788	Patrick Riley
8789	Paul Schweizer
8790	Murilo Zangari
8791	Wesley Romão
8792	Ademir Aparecido Constantino
8793	Sébastien Nedjar
8794	Alain Casali
8795	Rosine Cicchetti
8796	Lotfi Lakhal
8797	Noel De Palma
8798	Sébastien Jean
8799	Slim Ben Atallah
8800	Daniel Hagimont
8801	Oliver Jung
8802	Andreas Berger
8803	Michael Hirschbichler
8804	Ivan Gojmerac
8805	H. Lippitsch
8806	M. Tscherwenka
8807	Klaus Umschaden
8808	Louis Chevallier
8809	Robert Forthofer
8810	Nour-Eddine Tazine
8811	Jean-Ronan Vigouroux
8812	Doo-Hun Eum
8813	Pornsiri Muenchaisri
8814	Ravi Bella
8815	Toshimi Minoura
8816	Francisco J. Rodríguez-Serrano
8817	Julio J. Carabias-Orti
8818	Pedro Vera-Candeas
8819	Tuomas Virtanen
8820	N. Ruiz-Reyes
8821	Markus Fidler
8822	Aiwu Zhang
8823	Weidong Sun
8824	Shaoxing Hu
8825	Cheng Qian
8826	Jörg H. Siekmann
8827	Peter H. Schmitt
8828	Sebastian S. Bauer
8829	Uli Fahrenberg
8830	Line Juhl
8831	Kim Guldstrand Larsen
8832	Axel Legay
8833	Claus Thrane
8834	Stewart Green
8835	Christopher Raphael
8836	Peter Benjamin Volk
8837	Martin Hahmann
8838	Wolfgang Lehner
8839	Drazen Brdjanin
8840	Slavko Maric
8841	Lluís Coromina
8842	Germà Coenders
8843	Phuc Quang Le
8844	Abdullah M. Iliyasu
8845	Fangyan Dong
8846	Jacek M. Leski
8847	Norbert Henzel
8848	Radosław. Józefowicz
8849	Iwona. Poźniak-Koszałka
8850	Leszek Koszalka
8851	Andrzej Kasprzak
8852	Kin Chung Liu
8853	Dennis F. Kehoe
8854	Dong Li
8855	Ashirbani Saha
8856	Q. M. Jonathan Wu
8857	Hai Doan-Nguyen
8858	Leila Kosseim
8859	Bruno Codenotti
8860	Gianluca De Marco
8861	Mauro Leoncini
8862	Manuela Montangero
8863	Christian Osendorfer
8864	Hubert Soyer
8865	Patrick van der Smagt
8866	J. Wenny Rahayu
8867	Piotr Kosiuczenko
8868	Raymond E. Miller
8869	Khaled A. Arisha
8870	Chima Adiele
8871	Sylvanus A. Ehikioya
8872	Damjan Zazula
8873	Bogdan Viher
8874	Dean Korosec
8875	Enis Avdicausevic
8876	Mitja Lenic
8877	Bozidar Potocnik
8878	Tomas Loiano-Perer
8879	Patrick Henry Winston
8880	Anupam Yadav
8881	Kusum Deep
8882	Andreas Attenberger
8883	Klaus Buchenrieder
8884	Henry Prakken
8885	Giovanni Sartor
8886	Ana Paula Dutra Aguiar
8887	Antônio Miguel Vieira Monteiro
8888	Ricardo Cartaxo Modesto De Souza
8889	Barbara Caputo
8890	Jesus Martínez-Gómez
8891	Mauricio Villegas
8892	Burak Acar
8893	Novi Patricia
8894	Neda Barzegar Marvasti
8895	Suzan Uskudarli
8896	Roberto Paredes
8897	Miguel Cazorla
8898	Ismael García-Varea
8899	Vicente Morell
8900	Jeffrey V. Nickerson
8901	Kun Wang
8902	Vinh Bui
8903	Eleni Petraki
8904	Hussein A. Abbass
8905	Shadi Shuraida
8906	Henri Barki
8907	Silvana Castano
8908	Alfio Ferrara
8909	Stefano Montanelli
8910	Muhammad Abulaish
8911	Lipika Dey
8912	A. Ben Hamza
8913	Hamid Krim
8914	Lluís F. Hurtado
8915	David Griol
8916	Emilio Emilio
8917	Sanchis Sanchis
8918	Yuki Onodera
8919	Prabhat Kumar Mahanti
8920	Mohammed Al-Fayoumi
8921	Soumya Banerjee
8922	Feras Al-Obeidat
8923	Kari Kähkönen
8924	Keijo Heljanko
8925	Parvati Dev
8926	Wm. LeRoy Heinrichs
8927	Patricia Youngblood
8928	Sean Kung
8929	Robert P Cheng
8930	Laura Kusumoto
8931	Arnold Hendrick
8932	G. Słoń
8933	Alexander Yastrebov
8934	Ana Sofia Gomes
8935	Ricardo Gonçalves
8936	Martin Slota
8937	François Blanchy
8938	Laurent Mélon
8939	Guy Leduc
8940	Ingemar J. Cox
8941	Ivan Blecic
8942	Arnaldo Cecchini
8943	Giuseppe A. Trunfio
8944	Pavel Labath
8945	Branislav Rovan
8946	Wim Martens
8947	Frank Neven
8948	Thomas Schwentick
8949	Monique Linard
8950	Romain Zeiliger
8951	Françoise Massit-Folléa
8952	Cécile Méadel
8953	Evan Tick
8954	Jim A. Crammond
8955	Masayuki Higuma
8956	Masao Matsumoto
8957	Flávio Pereira Pedroza
8958	Fernanda M. R. Alencar
8959	Fernando Raposo da Camara Silva
8960	Victor Francisco Araya Santander
8961	John R. Koza
8962	David Andre
8963	Nhan Nguyen-Duc-Thanh
8964	Daniel Stonier
8965	Sung Young Lee
8966	Dong-Han Kim
8967	Avinash Shankaranarayanan
8968	Christine Amaldas
8969	Jen-Wei Kuo
8970	Yao-Min Huang
8971	Berlin Chen
8972	Hsin-Min Wang
8973	Wei Luo
8974	Junlin Li
8975	Fumin Yang
8976	Gang Tu
8977	Liping Pang
8978	Lin Shu
8979	Vijay V. Mandke
8980	Madhavan K. Nayar
8981	João W. Cangussu
8982	Anton Andrejko
8983	Michal Barla
8984	Michal Tvarozek
8985	Yefim Somin
8986	Felix Naumann
8987	Alexander Bilke
8988	Jens Bleiholder
8989	Melanie Weis
8990	Roberto Rodríguez-Echeverría
8991	Víctor M. Pavón
8992	Fernando Macías
8993	José María Conejero
8994	Pedro J. Clemente
8995	Fernando Sánchez-Figueroa
8996	Michael Abd-El-Malek
8997	William V. Courtright
8998	Chuck Cranor
8999	Gregory R. Ganger
9000	James Hendricks
9001	Andrew J. Klosterman
9002	Michael P. Mesnier
9003	Manish Prasad
9004	Brandon Salmon
9005	Raja R. Sambasivan
9006	Shafeeq Sinnamohideen
9007	John D. Strunk
9008	Eno Thereska
9009	Matthew Wachs
9010	Jay J. Wylie
9011	Jaroslav Albert
9012	Marianne Rooman
9013	Miriam Di Ianni
9014	Michele Flammini
9015	Rossella Flammini
9016	Sandro Salomone
9017	Max Henrion
9018	Marek J. Druzdzel
9019	Kwan Hui Lim
9020	Amitava Datta
9021	Mengping Tsuei
9022	Hsin-Yin Chou
9023	Bo-Sheng Chen
9024	Norman Y. Foo
9025	Katie Cornish
9026	Joy Goodman-Deane
9027	P. John Clarkson
9028	Sini Ruohomaa
9029	Puneet Kaur
9030	Lea Kutvonen
9031	Donald G. Marks
9032	Peter J. Sell
9033	Bhavani M. Thuraisingham
9034	Curtis C. Cain
9035	Eileen M. Trauth
9036	Davide De March
9037	Alessandro Filisetti
9038	Elisabetta Sartorato
9039	E. Argese
9040	Daniela D'Aloisi
9041	Cristiano Castelfranchi
9042	A. Tuozzi
9043	Sebastian Faust
9044	Krzysztof Pietrzak
9045	Joachim Schipper
9046	Du Zhang
9047	Julian Kranz
9048	Alexander Sepp
9049	Axel Simon
9050	William Kocay
9051	Pak Ching Li
9052	Markus Nüttgens
9053	Marc Räkers
9054	Mario Brčić
9055	Damir Kalpic
9056	Marija Katic
9057	Cinzia Cappiello
9058	Paolo Missier
9059	Barbara Pernici
9060	Pierluigi Plebani
9061	Carlo Batini
9062	Trey Smith
9063	Nikolaos Kaklanis
9064	Konstantinos Votis
9065	Konstantinos M. Giannoutakis
9066	Dimitrios Tzovaras
9067	Valerio Gower
9068	Renzo Andrich
9069	Ekawit Nantajeewarawat
9070	Anthony W. Hager
9071	Jorge Martinez
9072	Dandan Li
9073	Chung-Ping Kwong
9074	Ali H. Al-Badi
9075	Saqib Ali
9076	Taiseera Al-Balushi
9077	Adelaïde Blavier
9078	Jan M. Zottmann
9079	Frank Fischer
9080	Annette Aboulafia
9081	Lucile Vadcard
9082	Vanda Luengo
9083	Peter Dieckmann
9084	Marcus Rall
9085	Hussam Al-Hertani
9086	Dhamin Al-Khalili
9087	Come Rozon
9088	Markus Püschel
9089	Laia Descamps-Vila
9090	Antonio Pérez-Navarro
9091	Jordi Conesa
9092	Gérard Le Lann
9093	Paul Simon
9094	Dominique Méry
9095	Neeraj Kumar Singh
9096	Dezsö Miklós
9097	John Aldo Lee
9098	Nicolas Donckers
9099	Michel Verleysen
9100	László Babai
9101	Peter Frankl
9102	Janos Simon
9103	Valery V. Gritsak-Groener
9104	Julia Gritsak-Groener
9105	Kai Petersen
9106	Robert Feldt
9107	Shahid Mujtaba
9108	Michael Mattsson
9109	Andreas Lux
9110	Donald Steiner
9111	Jakob Raundahl
9112	Marco Loog
9113	Paola Pettersen
9114	Mads Nielsen
9115	Carel A. van den Berg
9116	Martin Kersten
9117	Jianbing Ma
9118	Weiru Liu
9119	Paul C. Miller
9120	Michael J. Chapple
9121	Dan Li
9122	Kefei Wang
9123	Ruben O. Donis
9124	Florian Stegmaier
9125	Werner Bailer
9126	Martin Höffernig
9127	Tobias Bürger
9128	Ludwig Bachmaier
9129	Mario Döller
9130	Harald Kosch
9131	Natalie D. Snoeren
9132	Martine Adda-Decker
9133	Gilles Adda
9134	Manhui He
9135	Jiaoping Yang
9136	Chong Jia
9137	Quanming Yao
9138	Xiubao Jiang
9139	Mingming Gong
9140	Xinge You
9141	Yu Liu
9142	Duanquan Xu
9143	Akio Hiramatsu
9144	Teemu Salo
9145	Saska Lindfors
9146	Kari Halonen
9147	Luciano Serafini
9148	Andrei Tamilin
9149	Ryosuke Nakahata
9150	Keita Hirai
9151	Takahiko Horiuchi
9152	Shoji Tominaga
9153	Dae Woong Kim
9154	Ki-Sang Hong
9155	Heung-Yeung Shum
9156	Kaoru Yoshida
9157	Cassandra L. Smith
9158	George S. Michaels
9159	Ronald C. Taylor
9160	D Zawada
9161	Ray Hagstrom
9162	Ross A. Overbeek
9163	Tina Johnson
9164	Terry Griffin
9165	Kendi Muchungi
9166	Matthew C. Casey
9167	Michael Meier
9168	Sebastian Schmerl
9169	Alex Pentland
9170	Philipp Bitzer
9171	Katja Lehmann
9172	Blair Lehman
9173	Whitney L. Cade
9174	Andrew Olney
9175	Angel Ruiz-Zafra
9176	Eva Orantes González
9177	Manuel Noguera
9178	Kawtar Benghazi
9179	José María Heredia Jiménez
9180	Christopher John Long
9181	Sekharajit Datta
9182	Arne-Jørgen Berre
9183	Brian Elvesæter
9184	Nicolas Figay
9185	Claudia Guglielmina
9186	Stig Ole Johnsen
9187	D. A. Karlsen
9188	Thomas Knothe
9189	S. Lippe
9190	Richard Owens
9191	Ke Dong
9192	Sam Eubanks
9193	Ray Scardigno
9194	Mohammad H. N. Tabrizi
9195	Marc Bui
9196	Soufian Ben Amor
9197	Michel Lamure
9198	Cynthia Basileu
9199	Pablo Rossi
9200	George Fernandez
9201	Joseph L. Zachary
9202	Katherine A. Yelick
9203	Radek Krejčí
9204	Pavel Čeleda
9205	Jakub Dobrovolný
9206	Ottmar Bender
9207	Martin Hiller
9208	Maurice Girod
9209	Carsten Strobel
9210	Martin Waßmuth
9211	Laurent Dieudonné
9212	Van Vinh Nguyen
9213	Jin Guk Kim
9214	Jong Weon Lee
9215	David Lee Tuomenoksa
9216	Howard Jay Siegel
9217	Alex Cheng
9218	Fei Xia
9219	Jianfeng Gao
9220	Shigueo Nomura
9221	Keiji Yamanaka
9222	Osamu Katai
9223	Hiroshi Kawakami
9224	Takayuki Shiose
9225	István Babcsányi
9226	A. Nagyr
9227	Madjid Fathi
9228	Marwan S. Al-Haik
9229	Lars Hildebrand
9230	H. Garmestani
9231	Jongsuk Ruth Lee
9232	Hae-Duck Joshua Jeong
9233	Noritaka Osawa
9234	Norio Takase
9235	Rachid El Bansarkhani
9236	Johannes A. Buchmann
9237	Shlomo Zilberstein
9238	Stan Matwin
9239	Jianping Zhang
9240	Ryszard S. Michalski
9241	James Bowen
9242	Dennis R. Bahler
9243	Neil K. Hastilow
9244	Robert I. M. Young
9245	Ján Suchal
9246	Pavol Návrat
9247	Marek Krzysztof Misztal
9248	Jakob Andreas Bærentzen
9249	François Anton
9250	Kenny Erleben
9251	Yngvi Björnsson
9252	Markus Enzenberger
9253	Robert C. Holte
9254	Jonathan Schaeffer
9255	Cátia S. P. Silva
9256	André R. S. Marçal
9257	Marta A. Pereira
9258	Teresa Mendonça
9259	Jorge Rozeira
9260	Jim S. Jimmy Li
9261	Sharmil Randhawa
9262	Ferenc Kovács
9263	Sándor Juhász
9264	Masao J. Matsumoto
9265	Ernst-Erich Doberkat
9266	Stan Jarzabek
9267	Kyo Chul Kang
9268	Zheng-Kuo Wu
9269	Jong-Jiann Shieh
9270	Christine M. Newlon
9271	Robert Skipworth Comer
9272	Kim Wagler-Ziner
9273	Anna M. McDaniel
9274	Dean S. Daniels
9275	Patricia G. Selinger
9276	Bruce G. Lindsay
9277	C. Mohan
9278	Adrian Walker
9279	Paul F. Wilms
9280	Alessandra De Paola
9281	Luca Gagliano
9282	Veronica Oliveira de Carvalho
9283	Solange Oliveira Rezende
9284	Mário de Castro
9285	Bernhard Schätz
9286	Heinrich Hußmann
9287	José María Noguera
9288	Carlos Ureña
9289	Rubén Jesús García
9290	Amit Mandvikar
9291	Patricia G. Foschi
9292	Kari Torkkola
9293	Guanfeng Liu
9294	Yan Wang
9295	Mehmet A. Orgun
9296	Maxime Rebout
9297	Louis Féraud
9298	Lionel Marie-Magdeleine
9299	Sergei Soloviev
9300	Nasser Saheb-Djahromi
9301	Akka Zemmari
9302	Hugh Harney
9303	Andrea Colgrove
9304	Patrick D. McDaniel
9305	Montserrat Batet
9306	Aida Valls
9307	Takakazu Mori
9308	Mariko Yasugi
9309	Yoshiki Tsujii
9310	C. Senabre
9311	E. Velasco
9312	S. Valero
9313	Mogens Nielsen
9314	Karl Krukow
9315	Elena Smirnova
9316	Konstantin Avrachenkov
9317	Brigitte Trousse
9318	Sean W. Hansen
9319	Barney Tan
9320	Uri Gal
9321	Udo Hahn
9322	Daniel Costa
9323	Nádia Fernandes
9324	Sofia Neves
9325	Carlos Duarte
9326	Raquel Hijón-Neira
9327	Luís Carriço
9328	Mahmood Amintoosi
9329	Nasser Mozayani
9330	Rodrigo Bellizia Polastro
9331	Ting-An Hsieh
9332	Kuan-Ching Li
9333	Kuo-Chan Huang
9334	Kuo-Hsun Hsu
9335	Ching-Hsien Hsu
9336	Kuan-Chou Lai
9337	Ioannis Tsamardinos
9338	Nicola Muscettola
9339	Paul H. Morris
9340	Adam Shea
9341	Brian Fett
9342	Marc D. Riedel
9343	Keshab K. Parhi
9344	Tadashi Hyuga
9345	Kosuke Sato
9346	Alexey L. Sadovski
9347	Carl Steidley
9348	Philippe Tissot
9349	G. Beate Zimmer
9350	Geoffrey I. Webb
9351	Radim Belohlavek
9352	Vilem Vychodil
9353	Cvetana Krstev
9354	Ivan Obradović
9355	Ranka Stankovic
9356	Duško Vitas
9357	Ana Marostica
9358	Cesar Briano
9359	Ernesto Chinkes
9360	Axel Vogler
9361	Patrick Rammelt
9362	Jörg Herbers
9363	D. Neumerkel
9364	Dario Colazzo
9365	Carlo Sartiani
9366	Mahmood Bijankhan
9367	Javad Sheykhzadegan
9368	Mahmood R. Roohani
9369	Rahman Zarrintare
9370	Seyyed Z. Ghasemi
9371	Mohammad E. Ghasedi
9372	Masashi Kawaguchi
9373	Naohiro Yonekura
9374	Takashi Jimbo
9375	Naohiro Ishii
9376	Suxiang Zhang
9377	Suxian Zhang
9378	Jens Mache
9379	Jeff Lesh
9380	Daniel R. Montello
9381	Danqing Xiao
9382	Amol Wagholikar
9383	John O'Dwyer
9384	David R. Hansen
9385	Kevin Chu
9386	Giannis Drossis
9387	Dimitris Grammenos
9388	Maria Bouhli
9389	Ilia Adami
9390	Andreas Papasalouros
9391	Konstantinos Kanaris
9392	Konstantinos Kotis
9393	Laurent Perrinet
9394	Manuel Samuelides
9395	Eman Abu Khousa
9396	Yacine Atif
9397	Brian Magerko
9398	Li-Yang Hsieh
9399	Ying-Jui Lu
9400	Yao-Hsien Lee
9401	Paul-Alexandru Chirita
9402	Oana Scurtu
9403	Steven Minton
9404	Mark D. Johnston
9405	Andrew B. Philips
9406	Philip D. Laird
9407	Romulo M. de Menezes
9408	Gerson Zaverucha
9409	Valmir Carneiro Barbosa
9410	Wangli Hao
9411	Jianwu Li
9412	Xiao Zhang
9413	Andreas Langegger
9414	Wolfram Wöß
9415	John C. Grundy
9416	Paris Avgeriou
9417	Jon G. Hall
9418	Patricia Lago
9419	Ivan Mistrik
9420	Brian Henderson-Sellers
9421	Donald Firesmith
9422	Fabienne C. Bourgeois
9423	Kenneth D. Mandl
9424	Danny Shaw
9425	Daisy Flemming
9426	Daniel J. Nigrin
9427	Rob J. van Glabbeek
9428	W. P. Weijland
9429	Lars Arge
9430	Robert Sedgewick
9431	Dorothea Wagner
9432	Lucrezia Macchia
9433	Yakov Nekrich
9434	Tatiana A. Starikovskaya
9435	Lihe Wang
9436	Genke Yang
9437	Lam Fat Yeung
9438	Harold H. Szu
9439	Charles Hsu
9440	Takeshi Yamakawa
9441	Tali Treibitz
9442	Zak Murez
9443	B. Greg Mitchell
9444	David J. Kriegman
9445	Barrett Ens
9446	M. Rasit Eskicioglu
9447	Hanen Brahmi
9448	Imen Brahmi
9449	Sadok Ben Yahia
9450	Esteban M. Correa-Agudelo
9451	Leonardo Flórez-Valencia
9452	Maciej Orkisz
9453	Claire Mouton
9454	Eduardo E. Dávila Serrano
9455	Marcela Hernández Hoyos
9456	Chengfang Fang
9457	Ee-Chien Chang
9458	Paul Brna
9459	Magdalena Balazinska
9460	YongChul Kwon
9461	Nathan Kuchta
9462	Dennis Lee
9463	Alexandru Mateescu
9464	Gheorghe Paun
9465	Shian Chen
9466	Xiang Xiao
9467	Anna Corazza
9468	R. De Mori
9469	Michael R. Fellows
9470	Jens Gramm
9471	Rolf Niedermeier
9472	John A. Barnden
9473	Ester Castillo
9474	David Cerrillo
9475	Miguel Ángel Fernández Delgado
9476	José A. Olivas
9477	Hassan Pournaghshband
9478	Shahriar Movafaghi
9479	Inés González Rodríguez
9480	Alejandro Hernández-Arauzo
9481	Edyta Hetmaniok
9482	Damian Słota
9483	Adam Zielonka
9484	Vicente Muñoz
9485	A. Garcia-Cerezo
9486	Alvero Cruz
9487	Wolfgang Lenski
9488	Jonathan Zittrain
9489	Yuzhang Lin
9490	C. Lu
9491	Hui Liang
9492	Daniel Howard
9493	J. J. Collins
9494	Andrea Baiocchi
9495	Gianluca Maiolini
9496	Giacomo Molina
9497	Antonello Rizzi
9498	Michael Lewis
9499	Jeffrey Jacobson
9500	Grigore C. Burdea
9501	Jiachen Zhuang
9502	Edward Roskos
9503	Deborah Silver
9504	Noshir A. Langrana
9505	Abdelmalik Moujahid
9506	Alicia D'Anjou
9507	Francisco Javier Torrealdea
9508	C. Sarasola
9509	Henry Lieberman
9510	Andres Folleco
9511	Taghi M. Khoshgoftaar
9512	Jason Van Hulse
9513	Chris Seiffert
9514	Colette Rolland
9515	Christian Richard
9516	John B. Drake
9517	John Michalakes
9518	Zheng Sun
9519	Xiang-Yang Li
9520	Mehdi Adda
9521	Hafedh Mili
9522	Mourad Badri
9523	Om D. Deshmukh
9524	Harish Doddala
9525	Ashish Verma
9526	Karthik Visweswariah
9527	Shinji Inoue
9528	Shigeru Yamada
9529	Miriam Lips
9530	Xavier Oriol
9531	Ernest Teniente
9532	Shaikh Mostafa Al Masum
9533	Antonio Rui Ferreira Rebordao
9534	Marco Porta
9535	Alice Ravarelli
9536	Ling Zhu
9537	Sandeep S. Kulkarni
9538	Eduardo Pinto
9539	Pedro F. Santana
9540	Francisco Marques
9541	Ricardo Mendonça
9542	André Lourenço
9543	José Barata
9544	Changxiong Zhou
9545	Shufen Lui
9546	Tingqin Yan
9547	Wenlin Tao
9548	Claude Michel
9549	Hermann Engesser
9550	Cláudio Ruschel
9551	Cirano Iochpe
9552	Luciana Vargas da Rocha
9553	F Jugurta Lisboa
9554	Julia Krönung
9555	Andreas Eckhardt
9556	Steffen Bernius
9557	Hafizah Mansor
9558	Xue Jing-hong
9559	Jin Ming
9560	Qiao Xiaolin
9561	Ion Muslea
9562	Craig A. Knoblock
9563	Jason Cong
9564	Yi Zou
9565	Rinat Khoussainov
9566	Nicholas Kushmerick
9567	Wendy Osborn
9568	Ken Barker
9569	Wenjun Zhang
9570	Zhengjiang Liu
9571	Manfu Xue
9572	Emmanuel Beffara
9573	Hung Manh La
9574	Weihua Sheng
9575	Li Liu
9576	Philip Yetton
9577	Chris Sauer
9578	Michelle R. Greene
9579	Abraham P. Botros
9580	Diane M. Beck
9581	Li Fei-Fei
9582	Changqin Quan
9583	Christopher A. Miller
9584	Mark H. Draper
9585	Joshua D. Hamell
9586	Gloria L. Calhoun
9587	Timothy Barry
9588	Heath A. Ruff
9589	Shantanu Das
9590	Arnaud Labourel
9591	Euripides Markou
9592	Stefania Traverso
9593	Valentina Cerutti
9594	Kristin Stock
9595	Mike Jackson
9596	Mumtaz Siddiqui
9597	Thomas Fahringer
9598	Mingkui Tan
9599	Ivor W. Tsang
9600	Li Wang
9601	Poonam Garg
9602	Lichao Wang
9603	Robert Merrifield
9604	Guang-Zhong Yang
9605	Saida Boukhedouma
9606	Zaia Alimazighi
9607	Dalila Tamzalit
9608	Stefan Lietsch
9609	Michael C. McCord
9610	Veronica Dahl
9611	Harvey Abramson
9612	Edo M. Houwing
9613	Marion Wiethoff
9614	Albert G. Arnold
9615	Masaki Suwa
9616	William W. Cohen
9617	Jimmy Ho-Man Lee
9618	Ka Lun Leung
9619	Aglaia Liopa-Tsakalidis
9620	Evangelos Sakkopoulos
9621	D. Savvs
9622	Alexander B. Sideridis
9623	J. Tzimas
9624	Jens Maase
9625	Diane Hirschfeld
9626	Uwe Koloska
9627	Timo Westfeld
9628	Helbig Jh
9629	Timo Mertens
9630	Daniel Schneider
9631	Joachim Köhler
9632	Jeffrey P. Landry
9633	J. Harold Pardue
9634	Roy J. Daigle
9635	E Herbert Longenecker
9636	Lanah Evers
9637	Ana Isabel Barros
9638	Herman Monsuur
9639	Leonard Goldschmidt
9640	Ewald Quak
9641	James G. Anderson
9642	Stephen J. Jay
9643	Marilyn M. Anderson
9644	Thaddeus J. Hunt
9645	Jennifer A. Harvey
9646	Olivier Alonzo
9647	Gordon E. Mawdsley
9648	Taghreed I. Alshafeiy
9649	Ralph Highnam
9650	Martin J. Yaffe
9651	Hahn-Ming Lee
9652	Chi-Chun Huang
9653	Wei-Tang Hung
9654	Pamela Zave
9655	David J. Aldous
9656	Ligia Eliana Setenareski
9657	Marcos Sfair Sunye
9658	Walter Tadahiro Shima
9659	Mihaela Scuturici
9660	Vasile-Marian Scuturici
9661	Jérémy Clech
9662	Gitte Skou Petersen
9663	Xiuwei Zhu
9664	Ling Xia
9665	Luyao Lu
9666	Amel Bouzeghoub
9667	Claire Carpentier
9668	Bruno Defude
9669	Freddy Duitama
9670	Dianchao Liu
9671	Samuel Cheng
9672	Dee H. Wu
9673	Hong Liu
9674	P. Bardaud
9675	Francois Capman
9676	Chafic Mokbel
9677	Chakib Tadj
9678	Gérard Chollet
9679	Longin Jan Latecki
9680	Simone Pribbenow
9681	Jinho D. Choi
9682	Claire Bonial
9683	Martha Palmer
9684	Monica S. Lam
9685	Yohei Murakami
9686	T. Endo
9687	Yoshimichi Ito
9688	Noboru Babaguchi
9689	Hernâni Pedroso
9690	Kyoung Chul Kim
9691	Ikjun Yeom
9692	Joonwon Lee
9693	Richard F. Freund
9694	Brent R. Carter
9695	Daniel W. Watson
9696	Elaine G. Keith
9697	Mirabile F
9698	Jason Zhi Liang
9699	Nicholas Corso
9700	Eric Turner
9701	Avideh Zakhor
9702	Ricky Ini Liu
9703	Chengcui Zhang
9704	Jiandong Wang
9705	Tsunehiko Kameda
9706	John Z. Zhang
9707	Masafumi Yamashita
